Starttime,Stoptime
8/14/2015 16:44,8/14/2015 16:51
8/14/2015 16:48,8/14/2015 17:07
8/14/2015 16:59,8/14/2015 17:06
8/14/2015 17:00,8/14/2015 17:12
8/14/2015 17:03,8/14/2015 17:19
8/14/2015 17:03,8/14/2015 17:34
8/14/2015 17:04,8/14/2015 17:11
8/14/2015 17:06,8/15/2015 9:37
8/14/2015 17:06,8/14/2015 20:09
8/14/2015 17:06,8/14/2015 17:33
8/14/2015 17:07,8/14/2015 17:42
8/14/2015 17:07,8/14/2015 17:18
8/14/2015 17:13,8/14/2015 17:35
8/14/2015 17:13,8/14/2015 17:33
8/14/2015 17:13,8/14/2015 18:16
8/14/2015 17:14,8/14/2015 17:31
8/14/2015 17:15,8/14/2015 17:29
8/14/2015 17:15,8/14/2015 17:21
8/14/2015 17:17,8/14/2015 17:33
8/14/2015 17:20,8/14/2015 17:46
8/14/2015 17:20,8/14/2015 17:24
8/14/2015 17:21,8/14/2015 17:33
8/14/2015 17:22,8/14/2015 17:51
8/14/2015 17:23,8/14/2015 17:35
8/14/2015 17:26,8/14/2015 17:35
8/14/2015 17:30,8/14/2015 17:47
8/14/2015 17:30,8/14/2015 19:03
8/14/2015 17:31,8/14/2015 19:02
8/14/2015 17:31,8/14/2015 19:02
8/14/2015 17:31,8/14/2015 19:04
8/14/2015 17:33,8/14/2015 18:18
8/14/2015 17:35,8/14/2015 17:44
8/14/2015 17:35,8/14/2015 17:42
8/14/2015 17:36,8/14/2015 18:16
8/14/2015 17:36,8/14/2015 17:41
8/14/2015 17:37,8/14/2015 17:51
8/14/2015 17:39,8/14/2015 20:08
8/14/2015 17:39,8/14/2015 17:59
8/14/2015 17:46,8/14/2015 18:57
8/14/2015 17:47,8/14/2015 17:59
8/14/2015 17:47,8/14/2015 17:59
8/14/2015 17:47,8/14/2015 18:04
8/14/2015 17:50,8/14/2015 18:37
8/14/2015 17:50,8/14/2015 18:35
8/14/2015 17:55,8/14/2015 18:33
8/14/2015 17:56,8/14/2015 18:01
8/14/2015 17:56,8/14/2015 18:14
8/14/2015 17:57,8/14/2015 18:06
8/14/2015 17:57,8/14/2015 18:19
8/14/2015 17:58,8/14/2015 18:04
8/14/2015 18:03,8/14/2015 18:07
8/14/2015 18:08,8/14/2015 19:49
8/14/2015 18:08,8/14/2015 18:18
8/14/2015 18:08,8/14/2015 18:20
8/14/2015 18:09,8/14/2015 19:40
8/14/2015 18:10,8/14/2015 18:47
8/14/2015 18:10,8/14/2015 18:12
8/14/2015 18:10,8/14/2015 18:46
8/14/2015 18:10,8/14/2015 19:39
8/14/2015 18:11,8/14/2015 18:15
8/14/2015 18:11,8/14/2015 20:58
8/14/2015 18:11,8/14/2015 20:53
8/14/2015 18:15,8/14/2015 19:13
8/14/2015 18:15,8/14/2015 19:13
8/14/2015 18:15,8/14/2015 19:15
8/14/2015 18:17,8/14/2015 18:38
8/14/2015 18:18,8/14/2015 18:23
8/14/2015 18:19,8/14/2015 20:58
8/14/2015 18:21,8/14/2015 18:52
8/14/2015 18:21,8/14/2015 19:37
8/14/2015 18:22,8/14/2015 19:38
8/14/2015 18:26,8/14/2015 18:39
8/14/2015 18:28,8/14/2015 18:38
8/14/2015 18:30,8/14/2015 19:49
8/14/2015 18:30,8/14/2015 18:59
8/14/2015 18:31,8/14/2015 18:38
8/14/2015 18:32,8/14/2015 19:50
8/14/2015 18:33,8/14/2015 19:28
8/14/2015 18:34,8/14/2015 19:30
8/14/2015 18:36,8/14/2015 19:36
8/14/2015 18:39,8/14/2015 19:37
8/14/2015 18:47,8/14/2015 19:09
8/14/2015 18:47,8/14/2015 19:04
8/14/2015 18:48,8/14/2015 18:57
8/14/2015 18:56,8/14/2015 19:13
8/14/2015 18:58,8/14/2015 20:33
8/14/2015 18:59,8/14/2015 19:22
8/14/2015 19:02,8/14/2015 19:39
8/14/2015 19:03,8/14/2015 19:37
8/14/2015 19:06,8/14/2015 19:30
8/14/2015 19:06,8/14/2015 19:18
8/14/2015 19:08,8/14/2015 20:33
8/14/2015 19:08,8/14/2015 19:48
8/14/2015 19:09,8/14/2015 19:42
8/14/2015 19:11,8/14/2015 19:39
8/14/2015 19:11,8/14/2015 20:39
8/14/2015 19:14,8/14/2015 19:22
8/14/2015 19:14,8/14/2015 19:38
8/14/2015 19:17,8/14/2015 20:04
8/14/2015 19:18,8/14/2015 19:31
8/14/2015 19:18,8/14/2015 19:33
8/14/2015 19:18,8/14/2015 19:33
8/14/2015 19:20,8/14/2015 19:36
8/14/2015 19:27,8/14/2015 19:31
8/14/2015 19:30,8/14/2015 20:21
8/14/2015 19:38,8/14/2015 19:47
8/14/2015 19:38,8/14/2015 22:26
8/14/2015 19:38,8/14/2015 19:49
8/14/2015 19:39,8/14/2015 22:26
8/14/2015 19:43,8/14/2015 20:27
8/14/2015 19:44,8/14/2015 20:27
8/14/2015 19:48,8/14/2015 20:13
8/14/2015 19:48,8/14/2015 20:11
8/14/2015 19:50,8/14/2015 20:18
8/14/2015 19:51,8/14/2015 20:04
8/14/2015 19:52,8/14/2015 20:02
8/14/2015 19:52,8/14/2015 20:20
8/14/2015 19:55,8/15/2015 9:45
8/14/2015 19:59,8/14/2015 20:04
8/14/2015 20:01,8/14/2015 20:10
8/14/2015 20:14,8/14/2015 21:13
8/14/2015 20:14,8/14/2015 21:19
8/14/2015 20:15,8/14/2015 20:55
8/14/2015 20:15,8/14/2015 21:18
8/14/2015 20:15,8/14/2015 20:55
8/14/2015 20:15,8/14/2015 21:11
8/14/2015 20:15,8/14/2015 20:47
8/14/2015 20:16,8/14/2015 21:23
8/14/2015 20:17,8/14/2015 20:47
8/14/2015 20:17,8/14/2015 20:25
8/14/2015 20:18,8/14/2015 20:22
8/14/2015 20:19,8/14/2015 21:29
8/14/2015 20:20,8/14/2015 21:04
8/14/2015 20:21,8/14/2015 21:05
8/14/2015 20:23,8/14/2015 21:33
8/14/2015 20:25,8/14/2015 20:44
8/14/2015 20:25,8/14/2015 20:43
8/14/2015 20:26,8/14/2015 20:53
8/14/2015 20:26,8/14/2015 21:07
8/14/2015 20:27,8/14/2015 21:07
8/14/2015 20:28,8/14/2015 20:39
8/14/2015 20:29,8/14/2015 20:54
8/14/2015 20:29,8/14/2015 20:41
8/14/2015 20:31,8/14/2015 20:36
8/14/2015 20:41,8/14/2015 20:58
8/14/2015 20:42,8/14/2015 21:14
8/14/2015 20:44,8/14/2015 21:12
8/14/2015 21:05,8/14/2015 21:15
8/14/2015 21:09,8/14/2015 21:51
8/14/2015 21:19,8/14/2015 22:02
8/14/2015 21:36,8/14/2015 21:46
8/14/2015 21:37,8/14/2015 21:43
8/14/2015 21:58,8/14/2015 22:01
8/14/2015 21:59,8/14/2015 22:13
8/14/2015 22:06,8/14/2015 22:16
8/14/2015 22:07,8/14/2015 22:17
8/14/2015 22:10,8/14/2015 22:24
8/14/2015 22:15,8/14/2015 22:43
8/14/2015 22:18,8/14/2015 22:43
8/14/2015 22:25,8/14/2015 22:42
8/14/2015 22:37,8/14/2015 23:48
8/14/2015 22:49,8/14/2015 22:58
8/14/2015 23:06,8/14/2015 23:13
8/14/2015 23:08,8/14/2015 23:22
8/14/2015 23:14,8/14/2015 23:26
8/14/2015 23:20,8/15/2015 0:33
8/14/2015 23:21,8/14/2015 23:41
8/14/2015 23:21,8/15/2015 0:34
8/14/2015 23:23,8/15/2015 10:07
8/14/2015 23:24,8/14/2015 23:43
8/14/2015 23:25,8/15/2015 10:27
8/14/2015 23:28,8/14/2015 23:42
8/15/2015 0:05,8/15/2015 0:18
8/15/2015 0:15,8/15/2015 0:36
8/15/2015 0:19,8/15/2015 0:36
8/15/2015 0:21,8/15/2015 0:36
8/15/2015 0:55,8/15/2015 2:47
8/15/2015 1:10,8/15/2015 1:27
8/15/2015 1:11,8/15/2015 1:27
8/15/2015 1:56,8/15/2015 4:02
8/15/2015 1:56,8/15/2015 4:04
8/15/2015 2:40,8/15/2015 2:50
8/15/2015 3:32,8/15/2015 8:46
8/15/2015 3:58,8/15/2015 9:32
8/15/2015 3:58,8/15/2015 14:37
8/15/2015 5:33,8/15/2015 5:56
8/15/2015 5:34,8/15/2015 5:45
8/15/2015 6:45,8/15/2015 7:03
8/15/2015 7:31,8/15/2015 7:47
8/15/2015 7:32,8/15/2015 7:49
8/15/2015 7:48,8/15/2015 7:55
8/15/2015 7:49,8/15/2015 8:13
8/15/2015 7:52,8/15/2015 7:56
8/15/2015 7:55,8/15/2015 8:04
8/15/2015 7:59,8/15/2015 8:17
8/15/2015 8:10,8/15/2015 8:37
8/15/2015 8:19,8/15/2015 8:35
8/15/2015 8:19,8/15/2015 8:22
8/15/2015 8:37,8/15/2015 8:47
8/15/2015 8:39,8/15/2015 9:23
8/15/2015 8:39,8/15/2015 9:22
8/15/2015 8:41,8/15/2015 8:59
8/15/2015 8:47,8/15/2015 9:29
8/15/2015 8:47,8/15/2015 9:08
8/15/2015 8:48,8/15/2015 9:03
8/15/2015 8:55,8/15/2015 10:28
8/15/2015 8:57,8/15/2015 9:17
8/15/2015 9:03,8/15/2015 9:12
8/15/2015 9:03,8/15/2015 9:11
8/15/2015 9:06,8/15/2015 9:24
8/15/2015 9:09,8/15/2015 9:30
8/15/2015 9:10,8/15/2015 10:33
8/15/2015 9:12,8/15/2015 10:38
8/15/2015 9:16,8/15/2015 10:17
8/15/2015 9:18,8/15/2015 10:17
8/15/2015 9:19,8/15/2015 10:17
8/15/2015 9:27,8/15/2015 10:01
8/15/2015 9:34,8/15/2015 9:54
8/15/2015 9:37,8/15/2015 13:25
8/15/2015 9:39,8/15/2015 10:57
8/15/2015 9:40,8/15/2015 10:57
8/15/2015 9:55,8/15/2015 9:58
8/15/2015 9:56,8/15/2015 10:15
8/15/2015 9:57,8/15/2015 13:02
8/15/2015 9:57,8/15/2015 13:05
8/15/2015 9:59,8/15/2015 10:01
8/15/2015 10:00,8/15/2015 10:28
8/15/2015 10:04,8/15/2015 10:07
8/15/2015 10:06,8/15/2015 10:31
8/15/2015 10:08,8/15/2015 10:30
8/15/2015 10:09,8/15/2015 10:14
8/15/2015 10:10,8/15/2015 11:40
8/15/2015 10:11,8/15/2015 10:30
8/15/2015 10:21,8/15/2015 13:41
8/15/2015 10:21,8/15/2015 10:23
8/15/2015 10:26,8/15/2015 10:37
8/15/2015 10:33,8/15/2015 10:44
8/15/2015 10:34,8/15/2015 11:11
8/15/2015 10:39,8/15/2015 11:17
8/15/2015 10:39,8/15/2015 11:02
8/15/2015 10:42,8/15/2015 10:50
8/15/2015 10:48,8/15/2015 10:55
8/15/2015 10:49,8/15/2015 11:30
8/15/2015 10:52,8/15/2015 11:05
8/15/2015 10:52,8/15/2015 10:59
8/15/2015 10:53,8/15/2015 11:34
8/15/2015 10:53,8/15/2015 11:22
8/15/2015 10:54,8/15/2015 11:23
8/15/2015 10:54,8/15/2015 11:28
8/15/2015 10:55,8/15/2015 11:04
8/15/2015 10:55,8/15/2015 12:56
8/15/2015 10:57,8/15/2015 11:11
8/15/2015 10:57,8/15/2015 11:04
8/15/2015 10:59,8/15/2015 11:07
8/15/2015 11:01,8/15/2015 11:22
8/15/2015 11:02,8/15/2015 16:47
8/15/2015 11:03,8/15/2015 11:16
8/15/2015 11:03,8/15/2015 11:16
8/15/2015 11:04,8/15/2015 13:25
8/15/2015 11:04,8/15/2015 11:47
8/15/2015 11:06,8/15/2015 11:33
8/15/2015 11:06,8/15/2015 11:33
8/15/2015 11:06,8/15/2015 11:47
8/15/2015 11:07,8/15/2015 12:30
8/15/2015 11:09,8/15/2015 12:05
8/15/2015 11:09,8/15/2015 17:41
8/15/2015 11:10,8/15/2015 11:17
8/15/2015 11:12,8/15/2015 11:48
8/15/2015 11:13,8/15/2015 11:30
8/15/2015 11:18,8/15/2015 11:24
8/15/2015 11:18,8/15/2015 13:15
8/15/2015 11:21,8/15/2015 12:41
8/15/2015 11:22,8/15/2015 11:44
8/15/2015 11:22,8/15/2015 12:41
8/15/2015 11:23,8/15/2015 12:41
8/15/2015 11:24,8/15/2015 18:05
8/15/2015 11:24,8/15/2015 14:17
8/15/2015 11:24,8/15/2015 14:24
8/15/2015 11:26,8/15/2015 12:04
8/15/2015 11:27,8/15/2015 12:54
8/15/2015 11:27,8/16/2015 10:07
8/15/2015 11:27,8/15/2015 13:01
8/15/2015 11:28,8/15/2015 13:54
8/15/2015 11:32,8/15/2015 12:06
8/15/2015 11:33,8/15/2015 12:06
8/15/2015 11:33,8/15/2015 12:06
8/15/2015 11:34,8/15/2015 11:46
8/15/2015 11:35,8/15/2015 12:08
8/15/2015 11:36,8/15/2015 11:56
8/15/2015 11:37,8/15/2015 12:01
8/15/2015 11:39,8/15/2015 13:02
8/15/2015 11:40,8/15/2015 12:02
8/15/2015 11:41,8/15/2015 13:07
8/15/2015 11:42,8/16/2015 10:04
8/15/2015 11:43,8/15/2015 13:06
8/15/2015 11:44,8/15/2015 13:07
8/15/2015 11:46,8/15/2015 13:07
8/15/2015 11:47,8/15/2015 13:07
8/15/2015 11:49,8/15/2015 11:54
8/15/2015 11:49,8/15/2015 12:31
8/15/2015 11:51,8/15/2015 13:37
8/15/2015 11:52,8/15/2015 12:02
8/15/2015 11:52,8/15/2015 12:05
8/15/2015 11:52,8/15/2015 13:39
8/15/2015 11:52,8/15/2015 13:36
8/15/2015 11:53,8/15/2015 13:40
8/15/2015 11:56,8/15/2015 13:55
8/15/2015 11:58,8/15/2015 12:26
8/15/2015 11:58,8/15/2015 12:14
8/15/2015 12:01,8/15/2015 15:40
8/15/2015 12:02,8/15/2015 13:49
8/15/2015 12:06,8/15/2015 12:17
8/15/2015 12:06,8/15/2015 13:23
8/15/2015 12:07,8/15/2015 12:23
8/15/2015 12:08,8/15/2015 12:24
8/15/2015 12:08,8/15/2015 13:22
8/15/2015 12:10,8/15/2015 12:24
8/15/2015 12:12,8/15/2015 12:23
8/15/2015 12:12,8/15/2015 14:14
8/15/2015 12:13,8/15/2015 15:42
8/15/2015 12:14,8/15/2015 12:58
8/15/2015 12:21,8/15/2015 12:26
8/15/2015 12:21,8/15/2015 14:41
8/15/2015 12:24,8/16/2015 11:20
8/15/2015 12:24,8/15/2015 14:37
8/15/2015 12:24,8/15/2015 14:16
8/15/2015 12:24,8/15/2015 18:18
8/15/2015 12:25,8/15/2015 12:52
8/15/2015 12:26,8/15/2015 13:33
8/15/2015 12:27,8/15/2015 12:36
8/15/2015 12:29,8/15/2015 18:18
8/15/2015 12:30,8/15/2015 13:31
8/15/2015 12:30,8/15/2015 14:10
8/15/2015 12:32,8/15/2015 12:56
8/15/2015 12:33,8/15/2015 12:57
8/15/2015 12:35,8/15/2015 14:14
8/15/2015 12:36,8/15/2015 13:19
8/15/2015 12:36,8/15/2015 13:39
8/15/2015 12:37,8/15/2015 13:47
8/15/2015 12:38,8/15/2015 13:23
8/15/2015 12:39,8/15/2015 13:25
8/15/2015 12:42,8/15/2015 13:05
8/15/2015 12:43,8/15/2015 13:25
8/15/2015 12:45,8/15/2015 13:58
8/15/2015 12:46,8/15/2015 14:02
8/15/2015 12:50,8/15/2015 13:39
8/15/2015 12:51,8/15/2015 13:37
8/15/2015 12:51,8/15/2015 13:21
8/15/2015 12:51,8/15/2015 13:06
8/15/2015 12:53,8/15/2015 14:45
8/15/2015 12:53,8/15/2015 13:31
8/15/2015 12:55,8/15/2015 13:01
8/15/2015 12:55,8/15/2015 14:46
8/15/2015 12:55,8/15/2015 13:30
8/15/2015 12:55,8/15/2015 13:49
8/15/2015 12:57,8/15/2015 13:49
8/15/2015 12:58,8/15/2015 13:18
8/15/2015 12:59,8/15/2015 13:08
8/15/2015 13:00,8/15/2015 16:16
8/15/2015 13:01,8/15/2015 15:39
8/15/2015 13:03,8/15/2015 13:40
8/15/2015 13:07,8/15/2015 13:33
8/15/2015 13:07,8/15/2015 13:18
8/15/2015 13:07,8/15/2015 13:41
8/15/2015 13:07,8/15/2015 13:28
8/15/2015 13:08,8/15/2015 13:28
8/15/2015 13:08,8/15/2015 15:00
8/15/2015 13:08,8/15/2015 13:28
8/15/2015 13:09,8/15/2015 13:42
8/15/2015 13:10,8/15/2015 17:40
8/15/2015 13:11,8/15/2015 14:14
8/15/2015 13:12,8/15/2015 14:10
8/15/2015 13:15,8/15/2015 13:55
8/15/2015 13:16,8/15/2015 16:17
8/15/2015 13:17,8/15/2015 16:16
8/15/2015 13:17,8/15/2015 16:18
8/15/2015 13:17,8/15/2015 13:27
8/15/2015 13:17,8/15/2015 16:18
8/15/2015 13:18,8/15/2015 15:29
8/15/2015 13:20,8/15/2015 13:24
8/15/2015 13:20,8/15/2015 13:28
8/15/2015 13:22,8/15/2015 15:27
8/15/2015 13:22,8/15/2015 13:36
8/15/2015 13:22,8/15/2015 13:35
8/15/2015 13:23,8/15/2015 13:49
8/15/2015 13:24,8/15/2015 13:44
8/15/2015 13:24,8/15/2015 14:59
8/15/2015 13:25,8/15/2015 13:51
8/15/2015 13:25,8/16/2015 15:46
8/15/2015 13:26,8/15/2015 15:07
8/15/2015 13:26,8/15/2015 15:04
8/15/2015 13:26,8/16/2015 14:34
8/15/2015 13:27,8/15/2015 14:29
8/15/2015 13:27,8/15/2015 17:37
8/15/2015 13:27,8/15/2015 15:08
8/15/2015 13:27,8/15/2015 15:39
8/15/2015 13:27,8/15/2015 15:03
8/15/2015 13:28,8/15/2015 14:30
8/15/2015 13:28,8/15/2015 15:18
8/15/2015 13:29,8/15/2015 15:17
8/15/2015 13:30,8/15/2015 14:32
8/15/2015 13:30,8/15/2015 15:39
8/15/2015 13:36,8/15/2015 15:40
8/15/2015 13:36,8/15/2015 15:43
8/15/2015 13:37,8/15/2015 14:38
8/15/2015 13:37,8/15/2015 13:40
8/15/2015 13:39,8/15/2015 13:55
8/15/2015 13:40,8/15/2015 13:57
8/15/2015 13:41,8/15/2015 14:14
8/15/2015 13:41,8/15/2015 15:00
8/15/2015 13:41,8/15/2015 14:13
8/15/2015 13:47,8/15/2015 14:00
8/15/2015 13:47,8/15/2015 13:57
8/15/2015 13:47,8/15/2015 13:58
8/15/2015 13:48,8/15/2015 13:55
8/15/2015 13:49,8/15/2015 14:12
8/15/2015 13:53,8/15/2015 15:05
8/15/2015 13:53,8/15/2015 14:30
8/15/2015 13:54,8/15/2015 14:43
8/15/2015 13:54,8/15/2015 14:44
8/15/2015 13:54,8/15/2015 14:44
8/15/2015 13:57,8/15/2015 14:10
8/15/2015 13:58,8/15/2015 15:30
8/15/2015 13:59,8/15/2015 15:23
8/15/2015 14:01,8/15/2015 15:10
8/15/2015 14:02,8/15/2015 15:11
8/15/2015 14:02,8/15/2015 15:10
8/15/2015 14:10,8/15/2015 15:21
8/15/2015 14:10,8/15/2015 14:22
8/15/2015 14:11,8/15/2015 15:20
8/15/2015 14:11,8/15/2015 15:31
8/15/2015 14:11,8/15/2015 15:21
8/15/2015 14:11,8/15/2015 15:20
8/15/2015 14:12,8/16/2015 22:25
8/15/2015 14:12,8/15/2015 17:57
8/15/2015 14:13,8/15/2015 15:24
8/15/2015 14:13,8/15/2015 15:19
8/15/2015 14:13,8/15/2015 15:24
8/15/2015 14:14,8/15/2015 15:24
8/15/2015 14:14,8/15/2015 15:42
8/15/2015 14:14,8/15/2015 14:31
8/15/2015 14:14,8/15/2015 15:43
8/15/2015 14:15,8/15/2015 14:43
8/15/2015 14:15,8/15/2015 14:43
8/15/2015 14:16,8/15/2015 17:57
8/15/2015 14:18,8/15/2015 14:20
8/15/2015 14:25,8/15/2015 14:45
8/15/2015 14:25,8/15/2015 15:07
8/15/2015 14:27,8/15/2015 14:53
8/15/2015 14:27,8/15/2015 15:20
8/15/2015 14:27,8/15/2015 14:54
8/15/2015 14:28,8/15/2015 15:20
8/15/2015 14:29,8/15/2015 16:32
8/15/2015 14:32,8/15/2015 15:43
8/15/2015 14:33,8/15/2015 14:42
8/15/2015 14:33,8/15/2015 14:56
8/15/2015 14:35,8/15/2015 15:42
8/15/2015 14:35,8/15/2015 14:44
8/15/2015 14:36,8/15/2015 15:40
8/15/2015 14:37,8/15/2015 16:16
8/15/2015 14:37,8/15/2015 16:15
8/15/2015 14:38,8/15/2015 14:46
8/15/2015 14:40,8/15/2015 15:58
8/15/2015 14:43,8/15/2015 15:49
8/15/2015 14:45,8/15/2015 14:52
8/15/2015 14:45,8/15/2015 16:16
8/15/2015 14:45,8/15/2015 14:52
8/15/2015 14:45,8/15/2015 15:49
8/15/2015 14:47,8/15/2015 14:55
8/15/2015 14:49,8/15/2015 14:55
8/15/2015 14:51,8/15/2015 15:57
8/15/2015 14:52,8/15/2015 15:57
8/15/2015 14:54,8/15/2015 15:24
8/15/2015 14:59,8/15/2015 15:32
8/15/2015 15:00,8/15/2015 15:27
8/15/2015 15:00,8/15/2015 17:17
8/15/2015 15:01,8/15/2015 17:17
8/15/2015 15:03,8/15/2015 15:05
8/15/2015 15:05,8/15/2015 15:26
8/15/2015 15:06,8/15/2015 15:10
8/15/2015 15:09,8/15/2015 15:24
8/15/2015 15:09,8/15/2015 15:28
8/15/2015 15:09,8/15/2015 15:43
8/15/2015 15:10,8/15/2015 15:45
8/15/2015 15:12,8/15/2015 15:56
8/15/2015 15:12,8/15/2015 15:45
8/15/2015 15:12,8/15/2015 16:00
8/15/2015 15:13,8/15/2015 15:56
8/15/2015 15:13,8/15/2015 15:41
8/15/2015 15:15,8/15/2015 15:41
8/15/2015 15:16,8/15/2015 15:40
8/15/2015 15:17,8/15/2015 16:16
8/15/2015 15:23,8/16/2015 13:21
8/15/2015 15:24,8/15/2015 17:41
8/15/2015 15:25,8/15/2015 15:39
8/15/2015 15:25,8/15/2015 16:31
8/15/2015 15:25,8/15/2015 15:38
8/15/2015 15:28,8/15/2015 16:32
8/15/2015 15:28,8/15/2015 16:08
8/15/2015 15:29,8/15/2015 16:12
8/15/2015 15:30,8/15/2015 15:42
8/15/2015 15:30,8/15/2015 15:33
8/15/2015 15:30,8/15/2015 15:33
8/15/2015 15:32,8/15/2015 15:39
8/15/2015 15:33,8/15/2015 15:45
8/15/2015 15:33,8/15/2015 15:44
8/15/2015 15:45,8/15/2015 17:03
8/15/2015 15:46,8/15/2015 17:26
8/15/2015 15:46,8/15/2015 17:02
8/15/2015 15:46,8/15/2015 17:01
8/15/2015 15:46,8/15/2015 16:50
8/15/2015 15:46,8/15/2015 16:07
8/15/2015 15:48,8/15/2015 16:12
8/15/2015 15:48,8/15/2015 17:03
8/15/2015 15:48,8/15/2015 16:13
8/15/2015 15:49,8/15/2015 17:03
8/15/2015 15:49,8/15/2015 16:12
8/15/2015 15:50,8/15/2015 16:12
8/15/2015 15:51,8/15/2015 16:12
8/15/2015 15:52,8/15/2015 16:11
8/15/2015 16:06,8/15/2015 16:52
8/15/2015 16:06,8/15/2015 17:55
8/15/2015 16:06,8/15/2015 19:57
8/15/2015 16:06,8/15/2015 17:55
8/15/2015 16:10,8/15/2015 16:59
8/15/2015 16:10,8/15/2015 17:00
8/15/2015 16:10,8/15/2015 16:21
8/15/2015 16:11,8/15/2015 16:17
8/15/2015 16:11,8/15/2015 16:42
8/15/2015 16:11,8/15/2015 16:21
8/15/2015 16:12,8/15/2015 17:07
8/15/2015 16:12,8/15/2015 18:55
8/15/2015 16:13,8/15/2015 18:57
8/15/2015 16:14,8/15/2015 18:57
8/15/2015 16:14,8/15/2015 18:11
8/15/2015 16:14,8/15/2015 18:17
8/15/2015 16:16,8/15/2015 16:18
8/15/2015 16:21,8/15/2015 18:56
8/15/2015 16:21,8/15/2015 18:13
8/15/2015 16:21,8/15/2015 18:17
8/15/2015 16:21,8/15/2015 18:15
8/15/2015 16:22,8/15/2015 16:33
8/15/2015 16:23,8/15/2015 16:59
8/15/2015 16:26,8/15/2015 16:30
8/15/2015 16:27,8/17/2015 11:04
8/15/2015 16:27,8/15/2015 17:12
8/15/2015 16:31,8/15/2015 17:11
8/15/2015 16:31,8/15/2015 17:12
8/15/2015 16:32,8/15/2015 16:44
8/15/2015 16:33,8/15/2015 17:48
8/15/2015 16:33,8/15/2015 17:45
8/15/2015 16:34,8/15/2015 17:03
8/15/2015 16:34,8/15/2015 17:44
8/15/2015 16:36,8/15/2015 17:32
8/15/2015 16:39,8/15/2015 17:35
8/15/2015 16:40,8/15/2015 16:47
8/15/2015 16:42,8/15/2015 16:54
8/15/2015 16:42,8/15/2015 22:34
8/15/2015 16:43,8/15/2015 16:49
8/15/2015 16:44,8/15/2015 17:04
8/15/2015 16:44,8/15/2015 17:06
8/15/2015 16:46,8/15/2015 17:38
8/15/2015 16:48,8/15/2015 16:54
8/15/2015 16:48,8/15/2015 16:56
8/15/2015 16:48,8/15/2015 17:31
8/15/2015 16:49,8/15/2015 17:34
8/15/2015 16:53,8/15/2015 17:34
8/15/2015 16:55,8/15/2015 17:08
8/15/2015 16:56,8/15/2015 17:17
8/15/2015 16:56,8/15/2015 17:09
8/15/2015 16:57,8/15/2015 17:08
8/15/2015 16:58,8/15/2015 17:18
8/15/2015 16:58,8/15/2015 17:13
8/15/2015 17:00,8/15/2015 17:17
8/15/2015 17:06,8/15/2015 17:09
8/15/2015 17:07,8/15/2015 17:51
8/15/2015 17:07,8/15/2015 17:50
8/15/2015 17:09,8/15/2015 17:12
8/15/2015 17:10,8/15/2015 17:25
8/15/2015 17:12,8/15/2015 17:20
8/15/2015 17:12,8/15/2015 17:29
